region,Code,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality
AU,G,0.0004593459144008,0.1061401297920967,0.0057561604595669,0.1434061535694052,0.0291682369460648,0.0051177953430817,0.0082886582033836,0.0491065902217811,0.1714728664626291,0.0036003566000637,0.1684911251882627,0.0001136907912505,0.2840794665590579,0.0499483409323905,0.0060080137903829,0.0029308542194295,0.0107350217489941,0.1791522733912016,0.0146223648341455,0.0955942504668763,0.0492071823734564
AU,H,0.0003548712996983,0.0817540226480115,0.0029490654695132,0.1206142083923097,0.0257447317196748,0.0021152258772822,0.0036569192760463,0.0522611045051841,0.1661935764715701,0.0022102258078589,0.167939462783653,5.859812350785044e-05,0.226437968053113,0.0430337640914098,0.0033198946628426,0.0016697662707598,0.004983097419197,0.1726012547155328,0.0125764439218301,0.0777854067069637,0.0703245427786629
AU,I,0.0044443007624428,0.1480380016288999,0.0301339628824131,0.1219927440785952,0.0992907829488788,0.0292629037033432,0.0376476948046794,0.1207272662115473,0.2237641443713046,0.0188188295740907,0.3108490512234442,0.0017328150869658,0.2978571338377688,0.0456108795917793,0.0298496453143046,0.0216057699342953,0.0651202848649934,0.3216719168379381,0.0239237109810047,0.1989138678439985,0.158949119247531
AU,J,0.0002984566115109,0.0898804036933191,0.00347236292293,0.1028201691886574,0.0343791693886579,0.0020023799928462,0.0039122267500537,0.0445334235062929,0.1304434461169722,0.003042998423631,0.1486313995015173,6.76763549447281e-05,0.2445896762201633,0.0427465090469339,0.0037107427238977,0.0014633442949779,0.0060227144972299,0.1567420370121705,0.0142839925014044,0.0846327729965715,0.050309587478281
AU,K,8.579595213685128e-05,0.0327430715460803,0.0010223567138409,0.021427262258488,0.0045098735483123,0.0005619634163162,0.0010038781556558,0.0096395053165565,0.0258330329745143,0.000659211313701,0.0317911115848011,1.7239646614312725e-05,0.363602971329548,0.0103618619533789,0.0011139070691601,0.0004161103444703,0.001699425422049,0.0349150180149529,0.0018513467216104,0.0139690771358277,0.0096898019284291
AU,L,0.000322743894462,0.080905596206511,0.0046380832347103,0.0616315073879076,0.0194496944412776,0.0017540015006609,0.002616568073544,0.0312575922397722,0.0731374580190109,0.0017454591617202,0.1026145427839289,4.208755842159922e-05,0.3070616947116726,0.0320860672693235,0.0048293297051444,0.0014453175521191,0.007023955250103,0.1107748814112114,0.0083084859959955,0.0606104496877286,0.0341431893670551
AU,M,0.0004929022742926,0.1295060243154515,0.0132587006244785,0.134570762263127,0.0405008949719014,0.0038642210131163,0.0064886746762217,0.0661901401867586,0.1517281137625341,0.0069055797938352,0.1993565793425692,8.155924598462982e-05,0.3154957302896497,0.0518942446203017,0.0137145631590289,0.0026024797358192,0.0222785784330171,0.2141537640082647,0.0146143305983758,0.1337619234448277,0.0802450620713175
AU,N,0.0003665989597744,0.1062309999354479,0.0054737650787179,0.1051145658544248,0.027263845321604,0.0022654104510694,0.0058026514019086,0.0480092842139614,0.1243922281145399,0.0026719006484098,0.1598051562081252,7.972295081696716e-05,0.2857292887618317,0.0566250458543109,0.0057897456699682,0.0017327340430883,0.0087471408225483,0.169292256119921,0.0112073043516739,0.076441946193938,0.0491358332986757
AU,O,0.0006102136004365,0.1208294505505115,0.005877586921931,0.1063222360072282,0.0338403325124677,0.0037465136324984,0.0074143795610548,0.0515915647777122,0.1374728105763406,0.0041359640749892,0.1603565159377837,0.0001410046989287,0.3029849512335933,0.0525103571179185,0.0061248612035006,0.0028760741453302,0.0102680809451149,0.1688101719658025,0.0146157323467573,0.0870071984537431,0.056309870452622
AU,P,0.0004732431182448,0.1156743868749564,0.0043803557654725,0.0960252600713747,0.0237785294488127,0.0027384269746576,0.0045413191085757,0.0355653707195134,0.1226312275140176,0.0034299663312384,0.1423799772666929,7.954936308464072e-05,0.3014589713705736,0.0369103993676596,0.0049210236853557,0.0021747906402055,0.006950606335089,0.1557833286266617,0.0102833282164516,0.0681563726085075,0.0493280361393514
AU,Q,0.0013206488932862,0.1243759136818025,0.0109092559426263,0.1282276172417263,0.0620632565829386,0.0094973551258535,0.0241197742555329,0.0855947612421617,0.1797174300022052,0.0362926931364637,0.2449590014891997,0.0001438201122496,0.2895410559501525,0.0574085849102732,0.0111794138574181,0.0066875154240478,0.0217737418593075,0.2647099782975227,0.0189797811910013,0.1606695769709084,0.105632554495144
AU,R,0.0016379801126424,0.1041303566402643,0.0122914560489455,0.1011032071528544,0.0438135383065062,0.0086618865726411,0.0111897221782709,0.0489402227859365,0.1938818382989871,0.0082898200231387,0.2157089064949843,0.0002411899147511,0.3101318136579333,0.0427751873118349,0.0124841644822538,0.0072552424912603,0.018786564133622,0.2418927411713174,0.0159412355903233,0.0947992605627662,0.1081222345530771
AU,S,0.0003171816234672,0.099351503516838,0.0034229589620643,0.0814723181824315,0.0214489163688798,0.0019700670185445,0.0038057341306481,0.0296568186661574,0.0876682084358097,0.0024509739680039,0.1062393242933694,6.217767056364243e-05,0.2708021489793239,0.0297138901016988,0.0040141909920177,0.0015025066687607,0.0056768833125992,0.1133948079826357,0.0083246684843266,0.0592128362631205,0.0343872118628801
AU,T,0.0281906725461986,0.1551132788295039,0.1216887732420095,0.2420109517023448,0.1240445179001618,0.1216873361053398,0.101208465452024,0.1476225443412136,0.3067165654675008,0.089986833414704,0.3290344072155019,0.0002476547185081,0.3422602022441611,0.0672133333816424,0.1222679865665933,0.1157375721583097,0.1308431719883481,0.3107092448893372,0.079429994095665,0.2477902705544493,0.1879014412627187
AU,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
