region,Code,Animal-based energy,Bio-remediation,Buffering and attenuation of mass flows,Climate regulation,Dilution by atmosphere and ecosystems,Disease control,Fibres and other materials,Filtration,Flood and storm protection,Genetic materials,Ground water,Maintain nursery habitats,Mass stabilisation and erosion control,Mediation of sensory impacts,Pest control,Pollination,Soil quality,Surface water,Ventilation,Water flow maintenance,Water quality
AU,D,0.0008164521942620063,0.06711013842638135,0.0030244704211268188,0.17865847582622124,0.02619204804152469,0.0019305401502476812,0.006783633165598906,0.04551053959802942,0.1312775036005762,0.00192534262898875,0.19953326861512774,8.275759630635631e-05,0.2670601077679977,0.03773636826260209,0.005937165599157325,0.0014078185777780688,0.009478870481733712,0.21183452788632448,0.014482142474254832,0.1625646665081724,0.05689495662421956
AU,E,0.0006903774181223242,0.04508403685090415,0.0034192185688116674,0.06882385546080876,0.016831665764080815,0.001779857267785292,0.005503751597820824,0.03379856556172485,0.08047287614025296,0.001494160282648454,0.08801311511673295,6.408647277542224e-05,0.11767781052594531,0.0261158616834626,0.007015876681645714,0.0012320867821227217,0.011191648663720785,0.08901617748787524,0.010147339303385941,0.055517240816865765,0.036532641915358884
AU,F,0.0015597649184749,0.1014638081291868,0.0045683455682187,0.1385133488556056,0.0350317812454569,0.0029218486406909,0.0049119192438554,0.0687557972508363,0.1587875327475225,0.0021888226142943,0.1995150408879036,6.99610964045463e-05,0.2619207982082586,0.0759882167649827,0.0198352690513752,0.0024298422641884,0.0295939235503288,0.2119251326203966,0.0251096514804817,0.1430490402025746,0.0556866944040746
AU,G,0.005244822480644767,0.12887667917931925,0.0193147490297538,0.18209961146588086,0.0669675407136376,0.021864763075928332,0.0316965600559067,0.08220102867477254,0.2198020684635604,0.011786514325235968,0.23751650068875677,0.0024366807259902333,0.3180884849285199,0.07089176691422526,0.024124771356303767,0.011576414165461367,0.04063722624861937,0.2470726428049995,0.029655313499677167,0.15584673391817874,0.11288748756996315
AU,H,0.00136394953865035,0.11891155959231987,0.004951291386545517,0.18204360382125132,0.04099870271289024,0.0033365754406181167,0.0090643576377354,0.08003565693818392,0.2356589245064126,0.00316017672681705,0.2228977820770438,0.00011883332350984967,0.291098877801463,0.06565738478063954,0.01203028559206785,0.0023840534478431334,0.02053689172320475,0.22973305271560981,0.02373657720265765,0.12005162889661906,0.1135552599110987
AU,I,0.0134877734767116,0.1621790241831479,0.0314173023643427,0.140922341509989,0.1100209241975776,0.0345943193592157,0.0423197040087618,0.1324222917631544,0.252156782449073,0.0361614670098395,0.3365263979001861,0.0025029551256174,0.3168972171681732,0.051902913036769,0.037037031850777,0.0240344152346942,0.0868344771228525,0.3514534555695511,0.0278342231800883,0.2228345237009371,0.1813648140884316
AU,J,0.0015399049500072997,0.11137971394633095,0.0073679160858184,0.13664461486096202,0.047905296793273044,0.0033745087969342,0.014607281282570599,0.0542904962980303,0.1663404682278321,0.00363316371855115,0.1767382594389723,0.00012282804296318142,0.2825505407397358,0.05541685103342475,0.0087639539434207,0.0025544781158836002,0.016333153866738552,0.1865451948950177,0.020064396747095897,0.1072005291253233,0.0678415357055743
AU,K,0.00038278816371003333,0.0524037262663525,0.0018399705625355,0.04281625044696791,0.0085196785132205,0.0009513237407669999,0.0024774651756738334,0.019434763695833635,0.05542788775277107,0.0010409169202357665,0.0594547248597472,3.63579671092339e-05,0.3768847766706797,0.020708102692919967,0.002275629898539667,0.0006740257849203001,0.0040172314893314005,0.06602730988464553,0.004096753058464767,0.022531251350098203,0.020940364582508766
AU,L,0.0010816909604293,0.0962653398828268,0.0052537494743542,0.0889529178036713,0.0219142304034041,0.0021861153274928,0.0039106346286981,0.0459065017341766,0.1057912030243688,0.0018628688827865,0.1176797490636753,6.079313994231e-05,0.3315667688629186,0.0473048691581976,0.0122228093163316,0.0017579685354076,0.0185811583552264,0.1265892808648115,0.0159047884137707,0.0835967844884053,0.0395066659760073
AU,M,0.0015678478240961,0.1367719702832425,0.0144989765144394,0.1495634646872365,0.0472004873303197,0.0046051296636279,0.0091044048492595,0.0720190475273303,0.1729961203188889,0.0073448141640584,0.2139663705616677,0.0001178077997555,0.3300296240868676,0.0613010153129695,0.0169760581074432,0.0029677855412564,0.0282984167263004,0.2307064340129339,0.0190561639345882,0.1470539136817878,0.0927777834990841
AU,N,0.0021354674355457,0.12613463046773482,0.00880303423957635,0.12545326506220433,0.03489837019782365,0.004188525368176,0.00874639795483545,0.05712789601220005,0.15349847680248202,0.00380469384716315,0.17419420363570445,0.00011576379302315,0.31498634987761304,0.06606359134083506,0.0116105123670453,0.0034542830468709002,0.0186440778135128,0.1887550961377284,0.01748612775949505,0.09768237655686154,0.0634291916755566
AU,O,0.0019242881302331,0.1292841360179092,0.0078502739515573,0.1226690255473576,0.0397013359852779,0.0044880372417435,0.0108975136969997,0.0579194984507205,0.1586595055593041,0.0045739783426047,0.1734497430675377,0.0002036734540082,0.3199903328043565,0.0582788691633705,0.0097319116229888,0.0033060440507799,0.0177194908738029,0.1845444451236133,0.0179891688889042,0.0972805836293807,0.0698278757251653
AU,P,0.00197410854496845,0.13056059582803334,0.00718681163659415,0.12008793086316225,0.0411720167926109,0.00464975764628835,0.010315272706687601,0.0551672785771365,0.15958519102572094,0.0053754538716533,0.19023602208535734,0.0001312264486472,0.3251037926571516,0.06068067383062155,0.0089053105845398,0.0034062852221295,0.015385880019838299,0.21092089061224906,0.0169937863625192,0.0980545131982469,0.06817176018134775
AU,Q,0.0041481812832453,0.1341613076060797,0.0123079163036654,0.1447004403231207,0.0703004718985495,0.0112193914653889,0.0289289396520245,0.091592043222432,0.199161591185223,0.0365985651711536,0.2617978084438243,0.0002077401621383,0.3062577039728042,0.0645864534035815,0.0153662917327696,0.0075961526752064,0.0285280630508057,0.2836417887613191,0.0225817148467845,0.1740216291286514,0.1191465832726648
AU,R,0.005064681056035,0.1109607400438778,0.0140754429009637,0.1150924913325521,0.0485856247984723,0.0101926431235528,0.0138736639098249,0.0541928944581554,0.2125505416445998,0.0090305297941509,0.2273785232652106,0.0003483854324182,0.3237559885087157,0.048650277306222,0.016041226942877,0.008275220171725,0.0253783284810931,0.2557864424610454,0.0190582582386607,0.1048500012745044,0.1186859553774666
AU,S,0.0023801451215961287,0.1276744608940486,0.006964975702272015,0.16476679699063665,0.06508611043215949,0.005405664184343485,0.014250578401406758,0.07204819612494764,0.1803241267317941,0.005274952924433715,0.2567983551784871,0.0001501810164296774,0.315359278078526,0.07229638767441456,0.009702429640983128,0.003995298131348271,0.015794179411662942,0.2687971153793563,0.026794310329789028,0.18162222313498,0.08375081998694099
AU,T,0.0848508259526295,0.1662761516467064,0.1220496013361662,0.274328972188505,0.1329520443568513,0.1378259117909737,0.1052706821176494,0.1551409864982541,0.3234403407002866,0.0909210427471232,0.3398151193943963,0.0003577234822895,0.3566293885259075,0.0718631233604412,0.1421980023197709,0.1302046528501204,0.1537706839625181,0.3382407933069263,0.0825452675141351,0.2704451939760925,0.2197118412729025
AU,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BE,A,0.012014935142776689,0.11763916954106347,0.01903316292507997,0.20423845237337748,0.08370310771090671,0.021269623364647484,0.021510664210808078,0.08665716425211391,0.2671369683318311,0.021346406812490934,0.22056641062504811,0.0002630086787179765,0.3188516418743403,0.06821634380400769,0.025455697658456348,0.018903339306779777,0.04093446473661294,0.22351897559107167,0.034901313464023524,0.1464319402340024,0.12427392975105048
